,Query ID,Subject ID,Genome,Genome ID,Accession,Description,Sequence Type,Identity (%),Query cover (%),Subject cover (%,Hit from,Hit to,Query Length,Subject Length,Score,E value
,NODE_172_length_439_cov_0.769231,99287.12.NC_003197,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287.12,NC_003197,"Salmonella typhimurium LT2, complete genome.",chromosome,100,100.00,0.01,536357,535919,439,4857432,806,0
,NODE_172_length_439_cov_0.769231,588858.6.CP001363,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,588858.6,CP001363,"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S, complete genome.",chromosome,100,100.00,0.01,537051,536613,439,4870265,806,0
,NODE_172_length_439_cov_0.769231,209261.6.NC_004631,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,209261.6,NC_004631,"Salmonella enterica subsp. enterica serovar Typhi Ty2, complete genome.",chromosome,99,100.00,0.01,2451882,2452320,439,4791961,784,0
,NODE_172_length_439_cov_0.769231,295319.15.NC_006511,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150,295319.15,NC_006511,"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150, complete genome.",chromosome,99,100.00,0.01,2337102,2337540,439,4585229,784,0
,NODE_172_length_439_cov_0.769231,220341.7.NC_003198,Salmonella enterica subsp. enterica serovar Typhi str. CT18,220341.7,NC_003198,"Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete genome.",chromosome,99,100.00,0.01,529219,528781,439,4809037,784,0
,NODE_172_length_439_cov_0.769231,41514.7.NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980",41514.7,NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:--, complete genome.",chromosome,96,100.00,0.01,2378614,2379052,439,4600800,712,0
,NODE_172_length_439_cov_0.769231,1133852.3.CP003289,Escherichia coli O104:H4 str. 2011C-3493,1133852.3,CP003289,"Escherichia coli O104:H4 str. 2011C-3493, complete genome.",chromosome,84,100.00,0.01,3927917,3928355,439,5273097,418,1e-113
,NODE_172_length_439_cov_0.769231,556266.3.NZ_GG657387,Shigella sp. D9,556266.3,NZ_GG657387,"Shigella sp. D9 genomic scaffold supercont1.4, whole genome shotgun sequence.",chromosome,84,100.00,0.09,280024,279586,439,507746,413,5e-112
,NODE_172_length_439_cov_0.769231,198214.7.NC_004337,Shigella flexneri 2a str. 301,198214.7,NC_004337,"Shigella flexneri 2a str. 301, complete genome.",chromosome,84,100.00,0.01,424898,424460,439,4607203,413,5e-112
,NODE_172_length_439_cov_0.769231,624.361.CXAG01000027,Shigella sonnei strain H140920393,624.361,CXAG01000027,"Shigella sonnei genome assembly 12971_8#76, scaffold ERS432308SCcontig000027, whole genome shotgun sequence.",contig,84,100.00,1.10,24715,24277,439,39914,413,5e-112
,NODE_173_length_438_cov_1.112540,99287.12.NC_003197,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287.12,NC_003197,"Salmonella typhimurium LT2, complete genome.",chromosome,100,100.00,0.01,708304,707867,438,4857432,799,0
,NODE_173_length_438_cov_1.112540,588858.6.CP001363,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,588858.6,CP001363,"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S, complete genome.",chromosome,99,100.00,0.01,708800,708363,438,4870265,793,0
,NODE_173_length_438_cov_1.112540,295319.15.NC_006511,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150,295319.15,NC_006511,"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150, complete genome.",chromosome,99,100.00,0.01,2174160,2174597,438,4585229,788,0
,NODE_173_length_438_cov_1.112540,209261.6.NC_004631,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,209261.6,NC_004631,"Salmonella enterica subsp. enterica serovar Typhi Ty2, complete genome.",chromosome,99,100.00,0.01,2288018,2288455,438,4791961,777,0
,NODE_173_length_438_cov_1.112540,220341.7.NC_003198,Salmonella enterica subsp. enterica serovar Typhi str. CT18,220341.7,NC_003198,"Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete genome.",chromosome,99,100.00,0.01,693053,692616,438,4809037,777,0
,NODE_173_length_438_cov_1.112540,41514.7.NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980",41514.7,NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:--, complete genome.",chromosome,96,100.00,0.01,2214563,2215000,438,4600800,710,0
,NODE_173_length_438_cov_1.112540,218493.5.NC_015761,Salmonella bongori NCTC 12419,218493.5,NC_015761,"Salmonella bongori NCTC 12419, complete genome.",chromosome,90,99.77,0.01,621576,621140,438,4460105,575,6e-161
,NODE_173_length_438_cov_1.112540,1388748.3.AWFZ01000028,Cronobacter zurichensis LMG 23730,1388748.3,AWFZ01000028,"Cronobacter zurichensis LMG 23730 contig042, whole genome shotgun sequence.",chromosome,79,99.77,0.04,827805,828241,438,1124355,287,3e-74
,NODE_173_length_438_cov_1.112540,1073999.4.CAKW01000021,Cronobacter condimenti 1330,1073999.4,CAKW01000021,"Cronobacter condimenti 1330 WGS project CAKW00000000 data, contig Ccon_1330_c56, whole genome shotgun sequence.",chromosome,77,99.77,1.29,8103,8539,438,33773,254,3e-64
,NODE_173_length_438_cov_1.112540,716541.4.NC_014121,Enterobacter cloacae subsp. cloacae ATCC 13047,716541.4,NC_014121,"Enterobacter cloacae subsp. cloacae ATCC 13047 chromosome, complete genome.",chromosome,77,92.24,0.01,3115258,3115661,438,5314581,237,3e-59
,NODE_174_length_438_cov_0.704180,295319.15.NC_006511,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150,295319.15,NC_006511,"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150, complete genome.",chromosome,97,100.00,0.01,2021964,2022401,438,4585229,749,0
,NODE_174_length_438_cov_0.704180,99287.12.NC_003197,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287.12,NC_003197,"Salmonella typhimurium LT2, complete genome.",chromosome,97,100.00,0.01,878904,878467,438,4857432,743,0
,NODE_174_length_438_cov_0.704180,588858.6.CP001363,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,588858.6,CP001363,"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S, complete genome.",chromosome,97,100.00,0.01,879956,879519,438,4870265,743,0
,NODE_174_length_438_cov_0.704180,209261.6.NC_004631,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,209261.6,NC_004631,"Salmonella enterica subsp. enterica serovar Typhi Ty2, complete genome.",chromosome,97,100.00,0.01,2138374,2138811,438,4791961,738,0
,NODE_174_length_438_cov_0.704180,220341.7.NC_003198,Salmonella enterica subsp. enterica serovar Typhi str. CT18,220341.7,NC_003198,"Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete genome.",chromosome,97,100.00,0.01,842703,842266,438,4809037,738,0
,NODE_174_length_438_cov_0.704180,41514.7.NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980",41514.7,NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:--, complete genome.",chromosome,92,100.00,0.01,2050396,2050833,438,4600800,622,7e-175
,NODE_174_length_438_cov_0.704180,61648.5.CP011602,Kluyvera intermedia strain CAV1151,61648.5,CP011602,"Kluyvera intermedia strain CAV1151, complete genome.",chromosome,77,99.32,0.01,2930287,2930724,438,5529134,236,1e-58
,NODE_174_length_438_cov_0.704180,1560201.3.JRXE01000001,Erwinia iniecta strain B120,1560201.3,JRXE01000001,"Erwinia iniecta strain B120 contig000001, whole genome shotgun sequence.",contig,79,37.44,0.06,182945,183108,438,259499,110,7e-21
,NODE_174_length_438_cov_0.704180,762376.5.NC_014640,Achromobacter xylosoxidans A8,762376.5,NC_014640,"Achromobacter xylosoxidans A8 chromosome, complete genome.",chromosome,79,30.14,0.00,3474579,3474710,438,7013095,90,9e-15
,NODE_175_length_436_cov_1.012945,209261.6.NC_004631,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,209261.6,NC_004631,"Salmonella enterica subsp. enterica serovar Typhi Ty2, complete genome.",chromosome,98,100.00,0.01,1826837,1826402,436,4791961,767,0
,NODE_175_length_436_cov_1.012945,220341.7.NC_003198,Salmonella enterica subsp. enterica serovar Typhi str. CT18,220341.7,NC_003198,"Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete genome.",chromosome,98,100.00,0.01,1154346,1154781,436,4809037,767,0
,NODE_175_length_436_cov_1.012945,99287.12.NC_003197,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287.12,NC_003197,"Salmonella typhimurium LT2, complete genome.",chromosome,98,100.00,0.01,1244070,1244505,436,4857432,762,0
,NODE_175_length_436_cov_1.012945,588858.6.CP001363,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,588858.6,CP001363,"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S, complete genome.",chromosome,98,100.00,0.01,1202232,1202667,436,4870265,762,0
,NODE_175_length_436_cov_1.012945,295319.15.NC_006511,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150,295319.15,NC_006511,"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150, complete genome.",chromosome,98,100.00,0.01,1754805,1754370,436,4585229,751,0
,NODE_175_length_436_cov_1.012945,41514.7.NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980",41514.7,NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:--, complete genome.",chromosome,94,99.77,0.01,1768808,1768374,436,4600800,649,0
,NODE_175_length_436_cov_1.012945,218493.5.NC_015761,Salmonella bongori NCTC 12419,218493.5,NC_015761,"Salmonella bongori NCTC 12419, complete genome.",chromosome,91,100.00,0.01,1106131,1106566,436,4460105,579,4e-162
,NODE_175_length_436_cov_1.012945,379893.5.LIFV01000007,Trabulsiella odontotermitis strain TbO2.3,379893.5,LIFV01000007,"Trabulsiella odontotermitis strain TbO2.3 contig7, whole genome shotgun sequence.",contig,84,99.77,0.12,274503,274069,436,362118,417,3e-113
,NODE_175_length_436_cov_1.012945,469595.3.NZ_GG657366,Citrobacter sp. 30_2,469595.3,NZ_GG657366,"Citrobacter sp. 30_2 genomic scaffold supercont1.1, whole genome shotgun sequence.",chromosome,82,99.54,0.02,883837,884270,436,2586226,376,6e-101
,NODE_176_length_436_cov_0.974110,398767.5.NC_010814,Geobacter lovleyi SZ,398767.5,NC_010814,"Geobacter lovleyi SZ, complete genome.",chromosome,88,100.00,0.01,769642,770080,436,3917761,509,6e-141
,NODE_176_length_436_cov_0.974110,1266765.3.BAZF01000044,Geobacter sp. OR-1,1266765.3,BAZF01000044,"Geobacter sp. OR-1 DNA, contig: OR1_contig000044, whole genome shotgun sequence.",contig,88,100.00,7.86,1267,1703,436,5557,507,2e-140
,NODE_176_length_436_cov_0.974110,443143.4.NC_014973,Geobacter sp. M18,443143.4,NC_014973,"Geobacter sp. M18 chromosome, complete genome.",chromosome,88,100.00,0.01,860326,860762,436,5277406,502,1e-138
,NODE_176_length_436_cov_0.974110,1183438.3.CP003587,Gloeobacter kilaueensis JS1,1183438.3,CP003587,"Gloeobacter kilaueensis JS1, complete genome.",chromosome,88,100.00,0.01,2732255,2731819,436,4724791,502,1e-138
,NODE_176_length_436_cov_0.974110,351605.6.NC_009483,Geobacter uraniireducens Rf4,351605.6,NC_009483,"Geobacter uraniireducens Rf4, complete genome.",chromosome,88,100.00,0.01,1303580,1304016,436,5136364,502,1e-138
,NODE_176_length_436_cov_0.974110,316067.3.NC_011979,Geobacter daltonii FRC-32,316067.3,NC_011979,"Geobacter sp. FRC-32, complete genome.",chromosome,87,100.00,0.01,2112681,2113117,436,4304501,496,4e-137
,NODE_176_length_436_cov_0.974110,269799.8.NC_007517,Geobacter metallireducens GS-15,269799.8,NC_007517,"Geobacter metallireducens GS-15, complete genome.",chromosome,87,100.00,0.01,1311016,1311454,436,3997420,492,6e-136
,NODE_176_length_436_cov_0.974110,338966.9.NC_008609,Pelobacter propionicus DSM 2379,338966.9,NC_008609,"Pelobacter propionicus DSM 2379, complete genome.",chromosome,87,100.00,0.01,1353658,1354096,436,4008000,492,6e-136
,NODE_176_length_436_cov_0.974110,574376.4.JOTN01000063,Bacillus manliponensis strain JCM 15802,574376.4,JOTN01000063,"Bacillus manliponensis strain JCM 15802 contig63, whole genome shotgun sequence.",contig,91,83.49,27.45,552,191,436,1319,489,8e-135
,NODE_176_length_436_cov_0.974110,251221.4.NC_005125,Gloeobacter violaceus PCC 7421,251221.4,NC_005125,"Gloeobacter violaceus PCC 7421, complete genome.",chromosome,87,100.00,0.01,1571803,1571367,436,4659019,485,1e-133
,NODE_177_length_436_cov_0.860841,99287.12.NC_003197,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287.12,NC_003197,"Salmonella typhimurium LT2, complete genome.",chromosome,94,99.54,0.01,3079243,3079676,436,4857432,670,0
,NODE_177_length_436_cov_0.860841,588858.6.CP001363,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,588858.6,CP001363,"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S, complete genome.",chromosome,94,99.54,0.01,3099419,3099852,436,4870265,670,0
,NODE_177_length_436_cov_0.860841,218493.5.NC_015761,Salmonella bongori NCTC 12419,218493.5,NC_015761,"Salmonella bongori NCTC 12419, complete genome.",chromosome,89,99.77,0.01,2794086,2794520,436,4460105,538,8e-150
,NODE_177_length_436_cov_0.860841,500640.5.NZ_DS995326,Citrobacter youngae ATCC 29220,500640.5,NZ_DS995326,"Citrobacter sp. ATCC 29220 Scfld7 genomic scaffold, whole genome shotgun sequence.",chromosome,83,92.43,0.04,260793,261195,436,942441,363,5e-97
,NODE_178_length_436_cov_0.695793,99287.12.NC_003197,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287.12,NC_003197,"Salmonella typhimurium LT2, complete genome.",chromosome,98,100.00,0.01,849927,849492,436,4857432,767,0
,NODE_178_length_436_cov_0.695793,588858.6.CP001363,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,588858.6,CP001363,"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S, complete genome.",chromosome,98,100.00,0.01,850267,849832,436,4870265,767,0
,NODE_178_length_436_cov_0.695793,209261.6.NC_004631,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,209261.6,NC_004631,"Salmonella enterica subsp. enterica serovar Typhi Ty2, complete genome.",chromosome,98,100.00,0.01,2166566,2167001,436,4791961,751,0
,NODE_178_length_436_cov_0.695793,295319.15.NC_006511,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150,295319.15,NC_006511,"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150, complete genome.",chromosome,98,100.00,0.01,2050144,2050579,436,4585229,751,0
,NODE_178_length_436_cov_0.695793,220341.7.NC_003198,Salmonella enterica subsp. enterica serovar Typhi str. CT18,220341.7,NC_003198,"Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete genome.",chromosome,98,100.00,0.01,814523,814088,436,4809037,751,0
,NODE_178_length_436_cov_0.695793,218493.5.NC_015761,Salmonella bongori NCTC 12419,218493.5,NC_015761,"Salmonella bongori NCTC 12419, complete genome.",chromosome,94,100.00,0.01,751500,751065,436,4460105,651,0
,NODE_178_length_436_cov_0.695793,41514.7.NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980",41514.7,NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:--, complete genome.",chromosome,92,99.77,0.01,2094095,2094529,436,4600800,622,7e-175
,NODE_178_length_436_cov_0.695793,1121863.3.JHYZ01000001,Enterobacter pulveris DSM 19144,1121863.3,JHYZ01000001,"Cronobacter pulveris DSM 19144 Q370DRAFT_scaffold00001.1_C1, whole genome shotgun sequence.",scaffold,80,96.33,0.11,372987,373406,436,390631,311,1e-81
,NODE_178_length_436_cov_0.695793,61648.5.CP011602,Kluyvera intermedia strain CAV1151,61648.5,CP011602,"Kluyvera intermedia strain CAV1151, complete genome.",chromosome,79,89.22,0.01,2953691,2954079,436,5529134,260,7e-66
,NODE_178_length_436_cov_0.695793,1073999.4.CAKW01000139,Cronobacter condimenti 1330,1073999.4,CAKW01000139,"Cronobacter condimenti 1330 WGS project CAKW00000000 data, contig Ccon_1330_c31, whole genome shotgun sequence.",chromosome,76,99.08,0.70,11562,11131,436,61934,223,9e-55
,NODE_179_length_435_cov_0.824675,209261.6.NC_004631,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,209261.6,NC_004631,"Salmonella enterica subsp. enterica serovar Typhi Ty2, complete genome.",chromosome,99,100.00,0.01,640489,640055,435,4791961,782,0
,NODE_179_length_435_cov_0.824675,295319.15.NC_006511,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150,295319.15,NC_006511,"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150, complete genome.",chromosome,99,100.00,0.01,638659,638225,435,4585229,782,0
,NODE_179_length_435_cov_0.824675,220341.7.NC_003198,Salmonella enterica subsp. enterica serovar Typhi str. CT18,220341.7,NC_003198,"Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete genome.",chromosome,99,100.00,0.01,2364223,2364657,435,4809037,782,0
,NODE_179_length_435_cov_0.824675,99287.12.NC_003197,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287.12,NC_003197,"Salmonella typhimurium LT2, complete genome.",chromosome,99,100.00,0.01,2406632,2407066,435,4857432,771,0
,NODE_179_length_435_cov_0.824675,588858.6.CP001363,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,588858.6,CP001363,"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S, complete genome.",chromosome,99,100.00,0.01,2458185,2458619,435,4870265,771,0
,NODE_180_length_434_cov_0.820847,295319.15.NC_006511,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150,295319.15,NC_006511,"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150, complete genome.",chromosome,99,100.00,0.01,3428886,3428453,434,4585229,775,0
,NODE_180_length_434_cov_0.820847,209261.6.NC_004631,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,209261.6,NC_004631,"Salmonella enterica subsp. enterica serovar Typhi Ty2, complete genome.",chromosome,99,100.00,0.01,4191753,4192186,434,4791961,769,0
,NODE_180_length_434_cov_0.820847,220341.7.NC_003198,Salmonella enterica subsp. enterica serovar Typhi str. CT18,220341.7,NC_003198,"Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete genome.",chromosome,99,100.00,0.01,4207106,4207539,434,4809037,769,0
,NODE_180_length_434_cov_0.820847,99287.12.NC_003197,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287.12,NC_003197,"Salmonella typhimurium LT2, complete genome.",chromosome,98,100.00,0.01,3622496,3622063,434,4857432,764,0
,NODE_180_length_434_cov_0.820847,588858.6.CP001363,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,588858.6,CP001363,"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S, complete genome.",chromosome,98,100.00,0.01,3636355,3635922,434,4870265,764,0
,NODE_180_length_434_cov_0.820847,41514.7.NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980",41514.7,NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:--, complete genome.",chromosome,95,100.00,0.01,4093761,4094194,434,4600800,681,0
,NODE_180_length_434_cov_0.820847,218493.5.NC_015761,Salmonella bongori NCTC 12419,218493.5,NC_015761,"Salmonella bongori NCTC 12419, complete genome.",chromosome,91,100.00,0.01,3353448,3353015,434,4460105,598,1e-167
,NODE_180_length_434_cov_0.820847,637910.3.NC_013716,Citrobacter rodentium ICC168,637910.3,NC_013716,"Citrobacter rodentium ICC168, complete genome.",chromosome,89,100.00,0.01,4701375,4701808,434,5346659,548,1e-152
